device_id,status_datetime,received_at,pt_cur,pt_b,p_con,pe_cur,operation_status,operation,remain_time_minutes,remain_time_seconds,status_code,data_cycle,network_cycle
SPC0001,20260519051220,2026-05-19T05:12:20.256Z,1.97,1.96,1.8,1.92,1,2,1,46,0,1,1
SPC0001,20260519051220,2026-05-19T05:12:20.369Z,1.99,1.96,1.8,1.94,1,2,0,37,0,1,1
SPC0002,20260519051221,2026-05-19T05:12:21.056Z,1.88,1.87,1.8,1.83,1,1,0,0,0,1,1
SPC0001,20260519051221,2026-05-19T05:12:21.305Z,1.98,1.99,1.8,1.93,1,2,0,22,0,1,1
SPC0001,20260519051223,2026-05-19T05:12:23.256Z,1.97,1.99,1.8,1.92,1,2,4,25,0,1,1
SPC0001,20260519051223,2026-05-19T05:12:23.379Z,1.97,1.97,1.8,1.92,1,2,0,7,0,1,1
SPC0002,20260519051224,2026-05-19T05:12:24.064Z,1.88,1.87,1.8,1.83,1,1,0,0,0,1,1
SPC0001,20260519051224,2026-05-19T05:12:24.315Z,1.97,1.97,1.8,1.92,1,2,0,54,0,1,1
SPC0001,20260519051226,2026-05-19T05:12:26.262Z,1.98,1.97,1.8,1.93,1,2,4,45,0,1,1
SPC0001,20260519051226,2026-05-19T05:12:26.385Z,1.99,1.97,1.8,1.94,1,2,3,44,0,1,1
SPC0002,20260519051227,2026-05-19T05:12:27.066Z,1.86,1.88,1.8,1.81,1,2,3,0,0,1,1
SPC0001,20260519051227,2026-05-19T05:12:27.317Z,1.99,1.99,1.8,1.94,1,2,0,29,0,1,1
SPC0001,20260519051229,2026-05-19T05:12:29.264Z,2,1.99,1.8,1.95,1,3,3,16,0,1,1
SPC0001,20260519051229,2026-05-19T05:12:29.390Z,2.01,2,1.8,1.96,1,3,0,51,0,1,1
SPC0002,20260519051230,2026-05-19T05:12:30.076Z,1.85,1.88,1.8,1.8,1,2,2,2,0,1,1
SPC0001,20260519051230,2026-05-19T05:12:30.327Z,2,2,1.8,1.95,1,3,4,33,0,1,1
SPC0001,20260519051232,2026-05-19T05:12:32.274Z,2,2,1.8,1.95,1,3,1,29,0,1,1
SPC0001,20260519051232,2026-05-19T05:12:32.398Z,1.98,2,1.8,1.93,1,3,1,11,0,1,1
SPC0002,20260519051233,2026-05-19T05:12:33.079Z,1.83,1.85,1.8,1.78,1,2,4,37,0,1,1
SPC0001,20260519051233,2026-05-19T05:12:33.326Z,1.97,1.98,1.8,1.92,1,3,3,57,0,1,1
SPC0001,20260519051235,2026-05-19T05:12:35.276Z,1.96,1.98,1.8,1.91,1,3,1,25,0,1,1
SPC0001,20260519051235,2026-05-19T05:12:35.404Z,1.96,1.96,1.8,1.91,1,3,2,12,0,1,1
SPC0002,20260519051236,2026-05-19T05:12:36.089Z,1.81,1.85,1.8,1.76,1,2,1,34,0,1,1
SPC0001,20260519051236,2026-05-19T05:12:36.335Z,1.96,1.96,1.8,1.91,1,3,4,33,0,1,1
SPC0001,20260519051238,2026-05-19T05:12:38.278Z,1.97,1.96,1.8,1.92,1,3,1,22,0,1,1
SPC0001,20260519051238,2026-05-19T05:12:38.416Z,1.96,1.96,1.8,1.91,1,3,1,57,0,1,1
SPC0002,20260519051239,2026-05-19T05:12:39.095Z,1.82,1.81,1.8,1.77,1,2,0,34,0,1,1
SPC0001,20260519051239,2026-05-19T05:12:39.344Z,1.98,1.96,1.8,1.93,1,3,2,53,0,1,1
SPC0001,20260519051241,2026-05-19T05:12:41.282Z,1.97,1.96,1.8,1.92,1,3,1,34,0,1,1
SPC0001,20260519051241,2026-05-19T05:12:41.420Z,1.97,1.97,1.8,1.92,1,3,2,32,0,1,1
SPC0002,20260519051242,2026-05-19T05:12:42.108Z,1.81,1.81,1.8,1.76,1,2,2,29,0,1,1
SPC0001,20260519051242,2026-05-19T05:12:42.353Z,1.99,1.97,1.8,1.94,1,3,2,2,0,1,1
SPC0001,20260519051244,2026-05-19T05:12:44.288Z,1.97,1.99,1.8,1.92,1,3,1,57,0,1,1
SPC0001,20260519051244,2026-05-19T05:12:44.430Z,1.95,1.99,1.8,1.9,1,2,0,20,0,1,1
SPC0002,20260519051245,2026-05-19T05:12:45.111Z,1.81,1.81,1.8,1.76,1,2,2,42,0,1,1
SPC0001,20260519051245,2026-05-19T05:12:45.358Z,1.95,1.95,1.8,1.9,1,3,2,56,0,1,1
SPC0001,20260519051247,2026-05-19T05:12:47.288Z,1.96,1.95,1.8,1.91,1,3,0,34,0,1,1
SPC0001,20260519051247,2026-05-19T05:12:47.443Z,1.97,1.96,1.8,1.92,1,3,2,46,0,1,1
SPC0002,20260519051248,2026-05-19T05:12:48.110Z,1.81,1.81,1.8,1.76,1,2,1,53,0,1,1
SPC0001,20260519051248,2026-05-19T05:12:48.359Z,1.96,1.96,1.8,1.91,1,3,2,6,0,1,1
SPC0001,20260519051250,2026-05-19T05:12:50.290Z,1.94,1.96,1.8,1.89,1,3,3,41,0,1,1
SPC0001,20260519051250,2026-05-19T05:12:50.445Z,1.93,1.96,1.8,1.88,1,3,4,22,0,1,1
SPC0002,20260519051251,2026-05-19T05:12:51.120Z,1.81,1.81,1.8,1.76,1,2,0,43,0,1,1
SPC0001,20260519051251,2026-05-19T05:12:51.369Z,1.93,1.93,1.8,1.88,1,3,4,40,0,1,1
SPC0001,20260519051253,2026-05-19T05:12:53.300Z,1.94,1.93,1.8,1.89,1,3,1,27,0,1,1
SPC0001,20260519051253,2026-05-19T05:12:53.457Z,1.92,1.94,1.8,1.87,1,3,3,40,0,1,1
SPC0002,20260519051254,2026-05-19T05:12:54.126Z,1.82,1.81,1.8,1.77,1,2,3,18,0,1,1
SPC0001,20260519051254,2026-05-19T05:12:54.378Z,1.94,1.94,1.8,1.89,1,3,2,12,0,1,1
SPC0001,20260519051256,2026-05-19T05:12:56.308Z,1.94,1.94,1.8,1.89,1,3,2,51,0,1,1
SPC0001,20260519051256,2026-05-19T05:12:56.463Z,1.93,1.94,1.8,1.88,1,3,3,32,0,1,1
SPC0002,20260519051257,2026-05-19T05:12:57.135Z,1.83,1.82,1.8,1.78,1,2,4,23,0,1,1
SPC0001,20260519051257,2026-05-19T05:12:57.386Z,1.92,1.93,1.8,1.87,1,3,0,32,0,1,1
SPC0001,20260519051259,2026-05-19T05:12:59.322Z,1.9,1.93,1.8,1.85,1,3,0,23,0,1,1
SPC0001,20260519051259,2026-05-19T05:12:59.478Z,1.89,1.9,1.8,1.84,1,3,3,57,0,1,1
SPC0002,20260519051300,2026-05-19T05:13:00.136Z,1.85,1.82,1.8,1.8,1,2,4,40,0,1,1
SPC0001,20260519051300,2026-05-19T05:13:00.387Z,1.87,1.9,1.8,1.82,1,3,2,4,0,1,1
SPC0001,20260519051302,2026-05-19T05:13:02.328Z,1.88,1.87,1.8,1.83,1,2,3,51,0,1,1
SPC0001,20260519051302,2026-05-19T05:13:02.484Z,1.87,1.87,1.8,1.82,1,1,0,0,0,1,1
SPC0002,20260519051303,2026-05-19T05:13:03.139Z,1.86,1.85,1.8,1.81,1,2,1,32,0,1,1
SPC0001,20260519051303,2026-05-19T05:13:03.389Z,1.87,1.87,1.8,1.82,1,1,0,0,0,1,1
SPC0001,20260519051305,2026-05-19T05:13:05.340Z,1.87,1.87,1.8,1.82,1,1,0,0,0,1,1
SPC0001,20260519051305,2026-05-19T05:13:05.495Z,1.88,1.87,1.8,1.83,1,1,0,0,0,1,1
SPC0002,20260519051306,2026-05-19T05:13:06.150Z,1.84,1.85,1.8,1.79,1,2,3,30,0,1,1
SPC0001,20260519051306,2026-05-19T05:13:06.400Z,1.87,1.87,1.8,1.82,1,1,0,0,0,1,1
SPC0001,20260519051308,2026-05-19T05:13:08.349Z,1.88,1.87,1.8,1.83,1,1,0,0,0,1,1
SPC0001,20260519051308,2026-05-19T05:13:08.504Z,1.87,1.87,1.8,1.82,1,1,0,0,0,1,1
SPC0002,20260519051309,2026-05-19T05:13:09.163Z,1.85,1.84,1.8,1.8,1,2,4,59,0,1,1
SPC0001,20260519051309,2026-05-19T05:13:09.412Z,1.88,1.87,1.8,1.83,1,1,0,0,0,1,1
SPC0001,20260519051311,2026-05-19T05:13:11.360Z,1.87,1.87,1.8,1.82,1,1,0,0,0,1,1
SPC0001,20260519051311,2026-05-19T05:13:11.515Z,1.88,1.87,1.8,1.83,1,1,0,0,0,1,1
SPC0002,20260519051312,2026-05-19T05:13:12.172Z,1.85,1.84,1.8,1.8,1,3,2,30,0,1,1
SPC0001,20260519051312,2026-05-19T05:13:12.422Z,1.86,1.87,1.8,1.81,1,1,0,0,0,1,1
SPC0001,20260519051314,2026-05-19T05:13:14.360Z,1.87,1.86,1.8,1.82,1,1,0,0,0,1,1
SPC0001,20260519051314,2026-05-19T05:13:14.514Z,1.86,1.86,1.8,1.81,1,1,0,0,0,1,1
SPC0002,20260519051315,2026-05-19T05:13:15.186Z,1.86,1.85,1.8,1.81,1,3,2,0,0,1,1
SPC0001,20260519051315,2026-05-19T05:13:15.432Z,1.84,1.86,1.8,1.79,1,1,0,0,0,1,1
SPC0001,20260519051317,2026-05-19T05:13:17.373Z,1.85,1.86,1.8,1.8,1,1,0,0,0,1,1
SPC0001,20260519051317,2026-05-19T05:13:17.528Z,1.86,1.85,1.8,1.81,1,1,0,0,0,1,1
SPC0002,20260519051318,2026-05-19T05:13:18.201Z,1.85,1.85,1.8,1.8,1,3,3,57,0,1,1
SPC0001,20260519051318,2026-05-19T05:13:18.434Z,1.87,1.85,1.8,1.82,1,1,0,0,0,1,1
SPC0001,20260519051320,2026-05-19T05:13:20.374Z,1.86,1.87,1.8,1.81,1,1,0,0,0,1,1
SPC0001,20260519051320,2026-05-19T05:13:20.530Z,1.85,1.87,1.8,1.8,1,1,0,0,0,1,1
SPC0002,20260519051321,2026-05-19T05:13:21.205Z,1.85,1.85,1.8,1.8,1,3,4,12,0,1,1
SPC0001,20260519051321,2026-05-19T05:13:21.441Z,1.86,1.85,1.8,1.81,1,1,0,0,0,1,1
SPC0001,20260519051323,2026-05-19T05:13:23.387Z,1.87,1.85,1.8,1.82,1,3,3,46,0,1,1
SPC0001,20260519051323,2026-05-19T05:13:23.543Z,1.87,1.87,1.8,1.82,1,3,2,49,0,1,1
SPC0002,20260519051324,2026-05-19T05:13:24.213Z,1.86,1.85,1.8,1.81,1,3,3,51,0,1,1
SPC0001,20260519051324,2026-05-19T05:13:24.446Z,1.88,1.87,1.8,1.83,1,2,4,5,0,1,1
SPC0001,20260519051326,2026-05-19T05:13:26.398Z,1.88,1.88,1.8,1.83,1,2,2,25,0,1,1
SPC0001,20260519051326,2026-05-19T05:13:26.555Z,1.89,1.88,1.8,1.84,1,2,3,17,0,1,1
SPC0002,20260519051327,2026-05-19T05:13:27.226Z,1.87,1.86,1.8,1.82,1,3,4,46,0,1,1
SPC0001,20260519051327,2026-05-19T05:13:27.456Z,1.9,1.89,1.8,1.85,1,2,1,27,0,1,1
SPC0001,20260519051329,2026-05-19T05:13:29.409Z,1.9,1.89,1.8,1.85,1,2,0,0,0,1,1
SPC0001,20260519051329,2026-05-19T05:13:29.564Z,1.89,1.9,1.8,1.84,1,2,4,32,0,1,1
SPC0002,20260519051330,2026-05-19T05:13:30.238Z,1.89,1.86,1.8,1.84,1,3,2,18,0,1,1
SPC0001,20260519051330,2026-05-19T05:13:30.473Z,1.88,1.9,1.8,1.83,1,2,2,12,0,1,1
SPC0001,20260519051332,2026-05-19T05:13:32.419Z,1.88,1.88,1.8,1.83,1,2,0,38,0,1,1
SPC0001,20260519051332,2026-05-19T05:13:32.580Z,1.89,1.88,1.8,1.84,1,2,4,14,0,1,1
SPC0002,20260519051333,2026-05-19T05:13:33.248Z,1.9,1.89,1.8,1.85,1,3,0,52,0,1,1
SPC0001,20260519051333,2026-05-19T05:13:33.485Z,1.9,1.89,1.8,1.85,1,2,2,52,0,1,1
SPC0001,20260519051335,2026-05-19T05:13:35.421Z,1.89,1.89,1.8,1.84,1,2,4,15,0,1,1
SPC0001,20260519051335,2026-05-19T05:13:35.593Z,1.89,1.89,1.8,1.84,1,2,0,36,0,1,1
SPC0002,20260519051336,2026-05-19T05:13:36.248Z,1.88,1.89,1.8,1.83,1,3,1,9,0,1,1
SPC0001,20260519051336,2026-05-19T05:13:36.485Z,1.9,1.89,1.8,1.85,1,2,4,42,0,1,1
SPC0001,20260519051338,2026-05-19T05:13:38.431Z,1.91,1.9,1.8,1.86,1,2,1,37,0,1,1
SPC0001,20260519051338,2026-05-19T05:13:38.603Z,1.91,1.9,1.8,1.86,1,2,1,0,0,1,1
SPC0002,20260519051339,2026-05-19T05:13:39.256Z,1.89,1.88,1.8,1.84,1,3,3,45,0,1,1
SPC0001,20260519051339,2026-05-19T05:13:39.488Z,1.91,1.91,1.8,1.86,1,2,1,28,0,1,1
SPC0001,20260519051341,2026-05-19T05:13:41.434Z,1.89,1.91,1.8,1.84,1,2,1,25,0,1,1
SPC0001,20260519051341,2026-05-19T05:13:41.607Z,1.9,1.89,1.8,1.85,1,2,1,57,0,1,1
SPC0002,20260519051342,2026-05-19T05:13:42.261Z,1.88,1.88,1.8,1.83,1,1,0,0,0,1,1
SPC0001,20260519051342,2026-05-19T05:13:42.494Z,1.88,1.89,1.8,1.83,1,2,0,8,0,1,1
SPC0001,20260519051344,2026-05-19T05:13:44.438Z,1.88,1.88,1.8,1.83,1,2,1,29,0,1,1
SPC0001,20260519051344,2026-05-19T05:13:44.610Z,1.9,1.88,1.8,1.85,1,2,1,9,0,1,1
SPC0002,20260519051345,2026-05-19T05:13:45.274Z,1.88,1.88,1.8,1.83,1,3,3,26,0,1,1
SPC0001,20260519051345,2026-05-19T05:13:45.507Z,1.89,1.9,1.8,1.84,1,1,0,0,0,1,1
SPC0001,20260519051347,2026-05-19T05:13:47.453Z,1.87,1.9,1.8,1.82,1,1,0,0,0,1,1
SPC0001,20260519051347,2026-05-19T05:13:47.621Z,1.86,1.87,1.8,1.81,1,1,0,0,0,1,1
SPC0002,20260519051348,2026-05-19T05:13:48.288Z,1.87,1.88,1.8,1.82,1,3,4,29,0,1,1
SPC0001,20260519051348,2026-05-19T05:13:48.521Z,1.88,1.87,1.8,1.83,1,1,0,0,0,1,1
SPC0001,20260519051350,2026-05-19T05:13:50.458Z,1.86,1.88,1.8,1.81,1,2,1,48,0,1,1
SPC0001,20260519051350,2026-05-19T05:13:50.631Z,1.86,1.88,1.8,1.81,1,2,1,48,0,1,1
SPC0002,20260519051351,2026-05-19T05:13:51.299Z,1.89,1.87,1.8,1.84,1,3,2,51,0,1,1
SPC0001,20260519051351,2026-05-19T05:13:51.534Z,1.87,1.86,1.8,1.82,1,2,3,37,0,1,1
SPC0001,20260519051353,2026-05-19T05:13:53.468Z,1.86,1.86,1.8,1.81,1,2,4,48,0,1,1
SPC0001,20260519051353,2026-05-19T05:13:53.643Z,1.87,1.86,1.8,1.82,1,2,1,46,0,1,1
SPC0002,20260519051354,2026-05-19T05:13:54.313Z,1.87,1.87,1.8,1.82,1,3,1,26,0,1,1
SPC0001,20260519051354,2026-05-19T05:13:54.551Z,1.87,1.86,1.8,1.82,1,2,4,51,0,1,1
SPC0001,20260519051356,2026-05-19T05:13:56.477Z,1.85,1.87,1.8,1.8,1,2,0,39,0,1,1
SPC0001,20260519051356,2026-05-19T05:13:56.647Z,1.83,1.87,1.8,1.78,1,2,3,8,0,1,1
SPC0002,20260519051357,2026-05-19T05:13:57.318Z,1.88,1.87,1.8,1.83,1,3,0,33,0,1,1
SPC0001,20260519051357,2026-05-19T05:13:57.553Z,1.82,1.83,1.8,1.77,1,2,3,32,0,1,1
SPC0001,20260519051359,2026-05-19T05:13:59.486Z,1.83,1.83,1.8,1.78,1,1,0,0,0,1,1
SPC0001,20260519051359,2026-05-19T05:13:59.658Z,1.83,1.83,1.8,1.78,1,1,0,0,0,1,1
SPC0002,20260519051400,2026-05-19T05:14:00.341Z,1.87,1.87,1.8,1.82,1,3,4,45,0,1,1
SPC0001,20260519051400,2026-05-19T05:14:00.557Z,1.82,1.83,1.8,1.77,1,2,1,53,0,1,1
SPC0001,20260519051402,2026-05-19T05:14:02.484Z,1.83,1.82,1.8,1.78,1,2,2,41,0,1,1
SPC0001,20260519051402,2026-05-19T05:14:02.671Z,1.84,1.82,1.8,1.79,1,2,1,37,0,1,1
SPC0002,20260519051403,2026-05-19T05:14:03.339Z,1.86,1.87,1.8,1.81,1,1,0,0,0,1,1
SPC0001,20260519051403,2026-05-19T05:14:03.572Z,1.83,1.84,1.8,1.78,1,2,0,41,0,1,1
SPC0001,20260519051405,2026-05-19T05:14:05.498Z,1.83,1.84,1.8,1.78,1,2,0,15,0,1,1
SPC0001,20260519051405,2026-05-19T05:14:05.685Z,1.82,1.83,1.8,1.77,1,2,1,55,0,1,1
SPC0002,20260519051406,2026-05-19T05:14:06.339Z,1.87,1.87,1.8,1.82,1,3,3,11,0,1,1
SPC0001,20260519051406,2026-05-19T05:14:06.573Z,1.83,1.83,1.8,1.78,1,2,4,4,0,1,1
SPC0001,20260519051408,2026-05-19T05:14:08.504Z,1.83,1.83,1.8,1.78,1,2,2,6,0,1,1
SPC0001,20260519051408,2026-05-19T05:14:08.696Z,1.82,1.83,1.8,1.77,1,2,1,16,0,1,1
SPC0002,20260519051409,2026-05-19T05:14:09.351Z,1.88,1.87,1.8,1.83,1,2,0,48,0,1,1
SPC0001,20260519051409,2026-05-19T05:14:09.585Z,1.82,1.82,1.8,1.77,1,2,0,47,0,1,1
SPC0001,20260519051411,2026-05-19T05:14:11.504Z,1.83,1.82,1.8,1.78,1,1,0,0,0,1,1
SPC0001,20260519051411,2026-05-19T05:14:11.707Z,1.85,1.83,1.8,1.8,1,1,0,0,0,1,1
SPC0002,20260519051412,2026-05-19T05:14:12.360Z,1.9,1.87,1.8,1.85,1,2,3,30,0,1,1
SPC0001,20260519051412,2026-05-19T05:14:12.596Z,1.84,1.83,1.8,1.79,1,1,0,0,0,1,1
SPC0001,20260519051414,2026-05-19T05:14:14.517Z,1.84,1.84,1.8,1.79,1,1,0,0,0,1,1
SPC0001,20260519051414,2026-05-19T05:14:14.719Z,1.84,1.84,1.8,1.79,1,1,0,0,0,1,1
SPC0002,20260519051415,2026-05-19T05:14:15.373Z,1.88,1.9,1.8,1.83,1,1,0,0,0,1,1
SPC0001,20260519051415,2026-05-19T05:14:15.608Z,1.86,1.84,1.8,1.81,1,1,0,0,0,1,1
SPC0001,20260519051417,2026-05-19T05:14:17.529Z,1.87,1.84,1.8,1.82,1,1,0,0,0,1,1
SPC0001,20260519051417,2026-05-19T05:14:17.732Z,1.86,1.87,1.8,1.81,1,1,0,0,0,1,1
SPC0002,20260519051418,2026-05-19T05:14:18.386Z,1.86,1.9,1.8,1.81,1,1,0,0,0,1,1
SPC0001,20260519051418,2026-05-19T05:14:18.619Z,1.86,1.87,1.8,1.81,1,1,0,0,0,1,1
SPC0001,20260519051420,2026-05-19T05:14:20.532Z,1.86,1.86,1.8,1.81,1,1,0,0,0,1,1
SPC0001,20260519051420,2026-05-19T05:14:20.737Z,1.87,1.86,1.8,1.82,1,1,0,0,0,1,1
SPC0002,20260519051421,2026-05-19T05:14:21.393Z,1.85,1.86,1.8,1.8,1,2,4,9,0,1,1
SPC0001,20260519051421,2026-05-19T05:14:21.624Z,1.87,1.87,1.8,1.82,1,1,0,0,0,1,1
SPC0001,20260519051423,2026-05-19T05:14:23.544Z,1.86,1.87,1.8,1.81,1,1,0,0,0,1,1
SPC0001,20260519051423,2026-05-19T05:14:23.750Z,1.85,1.86,1.8,1.8,1,1,0,0,0,1,1
SPC0002,20260519051424,2026-05-19T05:14:24.405Z,1.85,1.86,1.8,1.8,1,1,0,0,0,1,1
SPC0001,20260519051424,2026-05-19T05:14:24.646Z,1.84,1.86,1.8,1.79,1,1,0,0,0,1,1
SPC0001,20260519051426,2026-05-19T05:14:26.546Z,1.82,1.84,1.8,1.77,1,3,4,26,0,1,1
SPC0001,20260519051426,2026-05-19T05:14:26.762Z,1.81,1.84,1.8,1.76,1,3,0,35,0,1,1
SPC0002,20260519051427,2026-05-19T05:14:27.414Z,1.83,1.85,1.8,1.78,1,1,0,0,0,1,1
SPC0001,20260519051427,2026-05-19T05:14:27.649Z,1.83,1.81,1.8,1.78,1,3,2,38,0,1,1
SPC0001,20260519051429,2026-05-19T05:14:29.552Z,1.83,1.81,1.8,1.78,1,3,0,46,0,1,1
SPC0001,20260519051429,2026-05-19T05:14:29.770Z,1.85,1.83,1.8,1.8,1,3,2,3,0,1,1
SPC0002,20260519051430,2026-05-19T05:14:30.429Z,1.82,1.85,1.8,1.77,1,2,4,43,0,1,1
SPC0001,20260519051430,2026-05-19T05:14:30.662Z,1.85,1.83,1.8,1.8,1,3,1,25,0,1,1
SPC0001,20260519051432,2026-05-19T05:14:32.564Z,1.86,1.85,1.8,1.81,1,1,0,0,0,1,1
SPC0001,20260519051432,2026-05-19T05:14:32.784Z,1.87,1.85,1.8,1.82,1,1,0,0,0,1,1
SPC0002,20260519051433,2026-05-19T05:14:33.437Z,1.82,1.82,1.8,1.77,1,2,0,8,0,1,1
SPC0001,20260519051433,2026-05-19T05:14:33.671Z,1.89,1.87,1.8,1.84,1,1,0,0,0,1,1
SPC0001,20260519051435,2026-05-19T05:14:35.573Z,1.89,1.87,1.8,1.84,1,3,1,17,0,1,1
SPC0001,20260519051435,2026-05-19T05:14:35.793Z,1.87,1.89,1.8,1.82,1,1,0,0,0,1,1
SPC0002,20260519051436,2026-05-19T05:14:36.447Z,1.81,1.82,1.8,1.76,1,2,0,16,0,1,1
SPC0001,20260519051436,2026-05-19T05:14:36.679Z,1.88,1.89,1.8,1.83,1,1,0,0,0,1,1
SPC0001,20260519051438,2026-05-19T05:14:38.576Z,1.88,1.88,1.8,1.83,1,1,0,0,0,1,1
SPC0001,20260519051438,2026-05-19T05:14:38.803Z,1.9,1.88,1.8,1.85,1,3,4,20,0,1,1
SPC0002,20260519051439,2026-05-19T05:14:39.458Z,1.82,1.81,1.8,1.77,1,2,2,9,0,1,1
SPC0001,20260519051439,2026-05-19T05:14:39.694Z,1.91,1.9,1.8,1.86,1,3,4,36,0,1,1
SPC0001,20260519051441,2026-05-19T05:14:41.580Z,1.89,1.9,1.8,1.84,1,3,2,33,0,1,1
SPC0001,20260519051441,2026-05-19T05:14:41.811Z,1.9,1.89,1.8,1.85,1,3,0,11,0,1,1
SPC0002,20260519051442,2026-05-19T05:14:42.462Z,1.81,1.81,1.8,1.76,1,2,1,46,0,1,1
SPC0001,20260519051442,2026-05-19T05:14:42.696Z,1.91,1.89,1.8,1.86,1,3,2,46,0,1,1
SPC0001,20260519051444,2026-05-19T05:14:44.593Z,1.9,1.91,1.8,1.85,1,3,3,23,0,1,1
SPC0001,20260519051444,2026-05-19T05:14:44.829Z,1.89,1.91,1.8,1.84,1,3,1,1,0,1,1
SPC0002,20260519051445,2026-05-19T05:14:45.468Z,1.82,1.81,1.8,1.77,1,1,0,0,0,1,1
SPC0001,20260519051445,2026-05-19T05:14:45.703Z,1.91,1.89,1.8,1.86,1,3,4,20,0,1,1
SPC0001,20260519051447,2026-05-19T05:14:47.602Z,1.89,1.89,1.8,1.84,1,3,2,15,0,1,1
SPC0001,20260519051447,2026-05-19T05:14:47.836Z,1.9,1.89,1.8,1.85,1,3,0,2,0,1,1
SPC0002,20260519051448,2026-05-19T05:14:48.474Z,1.83,1.81,1.8,1.78,1,1,0,0,0,1,1
SPC0001,20260519051448,2026-05-19T05:14:48.707Z,1.89,1.89,1.8,1.84,1,3,3,13,0,1,1
SPC0001,20260519051450,2026-05-19T05:14:50.609Z,1.89,1.89,1.8,1.84,1,3,3,10,0,1,1
SPC0001,20260519051450,2026-05-19T05:14:50.842Z,1.88,1.89,1.8,1.83,1,3,1,29,0,1,1
SPC0002,20260519051451,2026-05-19T05:14:51.488Z,1.85,1.83,1.8,1.8,1,1,0,0,0,1,1
SPC0001,20260519051451,2026-05-19T05:14:51.717Z,1.89,1.88,1.8,1.84,1,3,3,56,0,1,1
SPC0001,20260519051453,2026-05-19T05:14:53.623Z,1.91,1.88,1.8,1.86,1,3,1,40,0,1,1
SPC0001,20260519051453,2026-05-19T05:14:53.850Z,1.89,1.91,1.8,1.84,1,3,1,8,0,1,1
SPC0002,20260519051454,2026-05-19T05:14:54.494Z,1.86,1.83,1.8,1.81,1,1,0,0,0,1,1
SPC0001,20260519051454,2026-05-19T05:14:54.725Z,1.9,1.91,1.8,1.85,1,1,0,0,0,1,1
SPC0001,20260519051456,2026-05-19T05:14:56.627Z,1.88,1.9,1.8,1.83,1,2,4,10,0,1,1
SPC0001,20260519051456,2026-05-19T05:14:56.857Z,1.87,1.9,1.8,1.82,1,2,4,20,0,1,1
SPC0002,20260519051457,2026-05-19T05:14:57.496Z,1.86,1.86,1.8,1.81,1,1,0,0,0,1,1
SPC0001,20260519051457,2026-05-19T05:14:57.726Z,1.86,1.87,1.8,1.81,1,2,1,59,0,1,1
SPC0001,20260519051459,2026-05-19T05:14:59.630Z,1.86,1.87,1.8,1.81,1,2,0,54,0,1,1
SPC0001,20260519051459,2026-05-19T05:14:59.864Z,1.85,1.86,1.8,1.8,1,2,3,9,0,1,1
SPC0002,20260519051500,2026-05-19T05:15:00.505Z,1.87,1.86,1.8,1.82,1,1,0,0,0,1,1
SPC0001,20260519051500,2026-05-19T05:15:00.740Z,1.83,1.86,1.8,1.78,1,3,2,1,0,1,1
SPC0001,20260519051502,2026-05-19T05:15:02.641Z,1.83,1.83,1.8,1.78,1,3,3,58,0,1,1
SPC0001,20260519051502,2026-05-19T05:15:02.875Z,1.83,1.83,1.8,1.78,1,3,4,1,0,1,1
SPC0002,20260519051503,2026-05-19T05:15:03.516Z,1.87,1.87,1.8,1.82,1,1,0,0,0,1,1
SPC0001,20260519051503,2026-05-19T05:15:03.751Z,1.81,1.83,1.8,1.76,1,3,2,14,0,1,1
SPC0001,20260519051505,2026-05-19T05:15:05.648Z,1.82,1.83,1.8,1.77,1,3,2,7,0,1,1
SPC0001,20260519051505,2026-05-19T05:15:05.883Z,1.82,1.82,1.8,1.77,1,3,4,9,0,1,1
SPC0002,20260519051506,2026-05-19T05:15:06.527Z,1.87,1.87,1.8,1.82,1,1,0,0,0,1,1
SPC0001,20260519051506,2026-05-19T05:15:06.760Z,1.83,1.82,1.8,1.78,1,3,3,4,0,1,1
SPC0001,20260519051508,2026-05-19T05:15:08.662Z,1.83,1.83,1.8,1.78,1,3,4,24,0,1,1
SPC0001,20260519051508,2026-05-19T05:15:08.894Z,1.82,1.83,1.8,1.77,1,3,4,36,0,1,1
SPC0002,20260519051509,2026-05-19T05:15:09.532Z,1.87,1.87,1.8,1.82,1,1,0,0,0,1,1
SPC0001,20260519051509,2026-05-19T05:15:09.766Z,1.81,1.82,1.8,1.76,1,3,0,56,0,1,1
SPC0001,20260519051511,2026-05-19T05:15:11.676Z,1.8,1.82,1.8,1.75,1,3,2,38,0,1,1
SPC0001,20260519051511,2026-05-19T05:15:11.897Z,1.81,1.8,1.8,1.76,1,3,1,17,0,1,1
SPC0002,20260519051512,2026-05-19T05:15:12.533Z,1.85,1.87,1.8,1.8,1,1,0,0,0,1,1
SPC0001,20260519051512,2026-05-19T05:15:12.767Z,1.81,1.8,1.8,1.76,1,3,3,38,0,1,1
SPC0001,20260519051514,2026-05-19T05:15:14.685Z,1.83,1.81,1.8,1.78,1,1,0,0,0,1,1
SPC0001,20260519051514,2026-05-19T05:15:14.906Z,1.84,1.81,1.8,1.79,1,1,0,0,0,1,1
SPC0002,20260519051515,2026-05-19T05:15:15.541Z,1.84,1.85,1.8,1.79,1,1,0,0,0,1,1
SPC0001,20260519051515,2026-05-19T05:15:15.774Z,1.84,1.84,1.8,1.79,1,1,0,0,0,1,1
